"name"	"longitude"	"latitude"	"issues"	"prov"	"key"	"scientificName"	"datasetKey"	"publishingOrgKey"	"installationKey"	"publishingCountry"	"protocol"	"lastCrawled"	"lastParsed"	"crawlId"	"basisOfRecord"	"occurrenceStatus"	"taxonKey"	"kingdomKey"	"phylumKey"	"classKey"	"orderKey"	"familyKey"	"genusKey"	"speciesKey"	"acceptedTaxonKey"	"acceptedScientificName"	"kingdom"	"phylum"	"order"	"family"	"genus"	"species"	"genericName"	"specificEpithet"	"taxonRank"	"taxonomicStatus"	"dateIdentified"	"elevation"	"elevationAccuracy"	"stateProvince"	"year"	"month"	"day"	"eventDate"	"modified"	"lastInterpreted"	"license"	"geodeticDatum"	"class"	"countryCode"	"country"	"rightsHolder"	"recordNumber"	"identifier"	"locality"	"datasetName"	"municipality"	"collectionCode"	"gbifID"	"language"	"occurrenceID"	"type"	"catalogNumber"	"recordedBy"	"institutionCode"	"ownerInstitutionCode"	"identifiedBy"	"occurrenceRemarks"	"individualCount"	"continent"	"nomenclaturalStatus"	"nomenclaturalCode"	"county"	"taxonID"	"bibliographicCitation"	"collectionID"	"institutionID"	"rights"	"coordinateUncertaintyInMeters"	"references"	"habitat"	"preparations"	"verbatimEventDate"	"georeferenceProtocol"	"endDayOfYear"	"startDayOfYear"	"georeferenceSources"	"georeferencedBy"	"dynamicProperties"	"http://unknown.org/recordId"	"georeferenceVerificationStatus"	"otherCatalogNumbers"	"http://unknown.org/recordEnteredBy"	"higherClassification"	"higherGeography"	"organismID"	"locationID"	"datasetID"	"accessRights"	"fieldNumber"	"eventRemarks"	"taxonRemarks"	"typeStatus"	"typifiedName"	"verbatimElevation"	"establishmentMeans"	"georeferenceRemarks"	"previousIdentifications"	"fieldNotes"	"georeferencedDate"	"verbatimCoordinateSystem"	"created"	"associatedSequences"	"verbatimLocality"	"organismRemarks"	"organismQuantity"	"organismQuantityType"	"eventID"	"http://rs.tdwg.org/dwc/terms/organismQuantity"	"higherGeographyID"	"http://rs.tdwg.org/dwc/terms/organismQuantityType"	"parentEventID"	"identificationRemarks"	"associatedTaxa"	"reproductiveCondition"	"http://unknown.org/nick"	"http://unknown.org/occurrenceDetails"	"eventTime"	"identificationID"	"informationWithheld"	"locationRemarks"
"Inga approximata T.D.Penn."	"-63.90000"	"-18.066667"	""	"gbif"	"2515369839"	"Inga approximata T.D.Penn."	"15f819bd-6612-4447-854b-14d12ee1022d"	"396d5f30-dea9-11db-8ab4-b8a03c50a862"	"65eb93af-41b8-4917-a5fc-cfe2a45aa4bf"	"NL"	"DWC_ARCHIVE"	"2020-09-04T00:15:05.011+0000"	"2020-09-05T06:33:49.627+0000"	" 162"	"PRESERVED_SPECIMEN"	"PRESENT"	"5357958"	"6"	"7707728"	"220"	"1370"	"5386"	"2965936"	"5357958"	"5357958"	"Inga approximata T.D.Penn."	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Inga"	"Inga approximata"	"Inga"	"approximata"	"SPECIES"	"ACCEPTED"	NA	NA	NA	NA	"1993"	" 5"	"22"	"1993-05-22"	NA	"2020-09-05T06:33:49.627+0000"	"http://creativecommons.org/publicdomain/zero/1.0/legalcode"	"WGS84"	"Magnoliopsida"	"BO"	"Bolivia (Plurinational State of)"	"Naturalis Biodiversity Center"	"Lawrence, A; Vargas, I  278 "	"U.1306172@BRAHMS"	"Santa Cruz, Florida, La Yunga ca 25 km N of Mairana."	NA	NA	"Botany"	"2515369839"	NA	"https://data.biodiversitydata.nl/naturalis/specimen/U.1306172"	NA	"U.1306172"	"Lawrence A; Vargas I"	NA	NA	NA	NA	NA	"SOUTH_AMERICA"	NA	"ICN"	NA	NA	NA	NA	"Naturalis Biodiversity Center"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Plantae|Magnoliopsidae|Fabales|Leguminosae-Mim."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Inga approximata T.D.Penn."	"-63.90000"	"-18.066667"	""	"gbif"	"2515483276"	"Inga approximata T.D.Penn."	"15f819bd-6612-4447-854b-14d12ee1022d"	"396d5f30-dea9-11db-8ab4-b8a03c50a862"	"65eb93af-41b8-4917-a5fc-cfe2a45aa4bf"	"NL"	"DWC_ARCHIVE"	"2020-09-04T00:15:05.011+0000"	"2020-09-05T06:34:11.520+0000"	" 162"	"PRESERVED_SPECIMEN"	"PRESENT"	"5357958"	"6"	"7707728"	"220"	"1370"	"5386"	"2965936"	"5357958"	"5357958"	"Inga approximata T.D.Penn."	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Inga"	"Inga approximata"	"Inga"	"approximata"	"SPECIES"	"ACCEPTED"	NA	NA	NA	NA	"1993"	" 5"	"22"	"1993-05-22"	NA	"2020-09-05T06:34:11.520+0000"	"http://creativecommons.org/publicdomain/zero/1.0/legalcode"	"WGS84"	"Magnoliopsida"	"BO"	"Bolivia (Plurinational State of)"	"Naturalis Biodiversity Center"	"Lawrence, A; Vargas, I  279 "	"U.1306171@BRAHMS"	"Santa Cruz, Florida, La Yunga ca 25 km N of Mairana."	NA	NA	"Botany"	"2515483276"	NA	"https://data.biodiversitydata.nl/naturalis/specimen/U.1306171"	NA	"U.1306171"	"Lawrence A; Vargas I"	NA	NA	NA	NA	NA	"SOUTH_AMERICA"	NA	"ICN"	NA	NA	NA	NA	"Naturalis Biodiversity Center"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Plantae|Magnoliopsidae|Fabales|Leguminosae-Mim."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Inga approximata T.D.Penn."	"-64.55000"	"-17.916667"	"cdround,gass84,osiic"	"gbif"	"1259091887"	"Inga approximata T.D.Penn."	"7bd65a7a-f762-11e1-a439-00145eb45e9a"	"90fd6680-349f-11d8-aa2d-b8a03c50a862"	"c4e134d3-c68f-406d-a116-6a37895602e0"	"US"	"DWC_ARCHIVE"	"2020-09-03T09:46:27.095+0000"	"2020-09-05T07:37:18.167+0000"	" 131"	"PRESERVED_SPECIMEN"	"PRESENT"	"5357958"	"6"	"7707728"	"220"	"1370"	"5386"	"2965936"	"5357958"	"5357958"	"Inga approximata T.D.Penn."	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Inga"	"Inga approximata"	"Inga"	"approximata"	"SPECIES"	"ACCEPTED"	NA	"2250.0"	"250.0"	"Santa Cruz"	"1991"	"10"	"21"	"1991-10-21"	"2020-07-10T16:46:00.000+0000"	"2020-09-05T07:37:18.167+0000"	"http://creativecommons.org/licenses/by/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"BO"	"Bolivia (Plurinational State of)"	"Missouri Botanical Garden"	"Pennington 13445"	"urn:catalog:MO:Tropicos:1837794"	"Comarapa to Empalme, track to Carahuasi."	"Tropicos"	NA	"MO"	"1259091887"	NA	"urn:catalog:MO:Tropicos:1837794"	"PhysicalObject"	"1837794"	"T. D. Pennington|Mario Saldias P."	"MO"	"MOBOT"	"T.D. Pennington, 1997 (TYPE)"	NA	" 1"	"SOUTH_AMERICA"	"No opinion"	"ICNafp"	"Manuel Maria Caballero"	"50091936"	"http://www.tropicos.org/Specimen/1837794"	"http://biocol.org/urn:lsid:biocol.org:col:15859"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"ISOTYPE"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Inga approximata T.D.Penn."	"-64.55000"	"-17.916660"	"gass84"	"gbif"	"1260158152"	"Inga approximata T.D.Penn."	"7bd65a7a-f762-11e1-a439-00145eb45e9a"	"90fd6680-349f-11d8-aa2d-b8a03c50a862"	"c4e134d3-c68f-406d-a116-6a37895602e0"	"US"	"DWC_ARCHIVE"	"2020-09-03T09:46:27.095+0000"	"2020-09-05T07:36:36.223+0000"	" 131"	"PRESERVED_SPECIMEN"	"PRESENT"	"5357958"	"6"	"7707728"	"220"	"1370"	"5386"	"2965936"	"5357958"	"5357958"	"Inga approximata T.D.Penn."	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Inga"	"Inga approximata"	"Inga"	"approximata"	"SPECIES"	"ACCEPTED"	"1997-01-01T00:00:00"	"2250.0"	"250.0"	"Santa Cruz"	"1991"	"10"	NA	"1991-10-01"	"2015-12-27T05:33:00.000+0000"	"2020-09-05T07:36:36.223+0000"	"http://creativecommons.org/licenses/by/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"BO"	"Bolivia (Plurinational State of)"	"Missouri Botanical Garden"	"Pennington 13444"	"urn:catalog:MO:Tropicos:2806642"	"Track to Carahuasi"	"Tropicos"	NA	"MO"	"1260158152"	NA	"urn:catalog:MO:Tropicos:2806642"	"PhysicalObject"	"2806642"	"T. D. Pennington"	"MO"	"MOBOT"	"T.D. Pennington"	NA	NA	"SOUTH_AMERICA"	"No opinion"	"ICNafp"	"Manuel Maria Caballero"	"50091936"	"http://www.tropicos.org/Specimen/2806642"	"http://biocol.org/urn:lsid:biocol.org:col:15859"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Inga approximata T.D.Penn."	"-64.62000"	"-17.830000"	"gass84"	"gbif"	"1930687352"	"Inga approximata T.D.Penn."	"d415c253-4d61-4459-9d25-4015b9084fb0"	"ae447c50-b8a8-11d8-92a4-b8a03c50a862"	"17017c2c-036b-45d9-b045-606d21b00771"	"US"	"DWC_ARCHIVE"	"2020-08-31T18:34:26.968+0000"	"2020-09-01T17:49:43.015+0000"	" 188"	"PRESERVED_SPECIMEN"	"PRESENT"	"5357958"	"6"	"7707728"	"220"	"1370"	"5386"	"2965936"	"5357958"	"5357958"	"Inga approximata T.D.Penn."	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Inga"	"Inga approximata"	"Inga"	"approximata"	"SPECIES"	"ACCEPTED"	NA	NA	NA	"Cochabamba"	"1991"	"10"	"21"	"1991-10-21"	NA	"2020-09-01T17:49:43.015+0000"	"http://creativecommons.org/publicdomain/zero/1.0/legalcode"	"WGS84"	"Magnoliopsida"	"BO"	"Bolivia (Plurinational State of)"	"The New York Botanical Garden"	"13445"	"ce87b63a-a5d5-43bb-8f61-59b3d32dd1dd"	"Road Comarapa, turning to Empalme, track to Carahuasi. By house"	"Vascular plants"	NA	"NY"	"1930687352"	"en"	"ce87b63a-a5d5-43bb-8f61-59b3d32dd1dd"	"PhysicalObject"	"547238"	"T. D. Pennington"	"NY"	NA	NA	NA	NA	"SOUTH_AMERICA"	NA	"ICN"	"Carrasco"	NA	NA	"http://biocol.org/urn:lsid:biocol.org:col:15556"	"http://biocol.org/urn:lsid:biocol.org:col:15556"	NA	NA	"http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=711239"	NA	"sheet"	"21 Oct 1991"	NA	"29"	"29"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"ISOTYPE"	NA	NA	"MANAGED"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Inga approximata T.D.Penn."	"-64.61667"	"-17.850000"	""	"gbif"	"2515399834"	"Inga approximata T.D.Penn."	"15f819bd-6612-4447-854b-14d12ee1022d"	"396d5f30-dea9-11db-8ab4-b8a03c50a862"	"65eb93af-41b8-4917-a5fc-cfe2a45aa4bf"	"NL"	"DWC_ARCHIVE"	"2020-09-04T00:15:05.011+0000"	"2020-09-05T06:34:26.325+0000"	" 162"	"PRESERVED_SPECIMEN"	"PRESENT"	"5357958"	"6"	"7707728"	"220"	"1370"	"5386"	"2965936"	"5357958"	"5357958"	"Inga approximata T.D.Penn."	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Inga"	"Inga approximata"	"Inga"	"approximata"	"SPECIES"	"ACCEPTED"	NA	NA	NA	NA	"1991"	"10"	"21"	"1991-10-21"	NA	"2020-09-05T06:34:26.325+0000"	"http://creativecommons.org/publicdomain/zero/1.0/legalcode"	"WGS84"	"Magnoliopsida"	"BO"	"Bolivia (Plurinational State of)"	"Naturalis Biodiversity Center"	"Pennington, TD; Saldías-Paz, M  13443 "	"U.1306173@BRAHMS"	"Cochabamba, Prov. Carrasco, rd Comarapa, turning to Empalme, track to Carahuasi."	NA	NA	"Botany"	"2515399834"	NA	"https://data.biodiversitydata.nl/naturalis/specimen/U.1306173"	NA	"U.1306173"	"Pennington TD; Saldías-Paz M"	NA	NA	NA	NA	NA	"SOUTH_AMERICA"	NA	"ICN"	NA	NA	NA	NA	"Naturalis Biodiversity Center"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Plantae|Magnoliopsidae|Fabales|Leguminosae-Mim."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Inga approximata T.D.Penn."	"-64.61667"	"-17.833333"	""	"gbif"	"2515683071"	"Inga approximata T.D.Penn."	"15f819bd-6612-4447-854b-14d12ee1022d"	"396d5f30-dea9-11db-8ab4-b8a03c50a862"	"65eb93af-41b8-4917-a5fc-cfe2a45aa4bf"	"NL"	"DWC_ARCHIVE"	"2020-09-04T00:15:05.011+0000"	"2020-09-05T06:34:25.653+0000"	" 162"	"PRESERVED_SPECIMEN"	"PRESENT"	"5357958"	"6"	"7707728"	"220"	"1370"	"5386"	"2965936"	"5357958"	"5357958"	"Inga approximata T.D.Penn."	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Inga"	"Inga approximata"	"Inga"	"approximata"	"SPECIES"	"ACCEPTED"	NA	NA	NA	"Cochabamba"	"1991"	"10"	"21"	"1991-10-21"	NA	"2020-09-05T06:34:25.653+0000"	"http://creativecommons.org/publicdomain/zero/1.0/legalcode"	"WGS84"	"Magnoliopsida"	"BO"	"Bolivia (Plurinational State of)"	"Naturalis Biodiversity Center"	"Pennington, TD; Saldías-Paz, M; M  13445 "	"U  0006615@BRAHMS"	"Cochabamba, Prov. Carrasco, rd Comarapa, turning to Empalme, track to CarahuasiCult by house"	NA	NA	"Botany"	"2515683071"	NA	"https://data.biodiversitydata.nl/naturalis/specimen/U%20%200006615"	NA	"U  0006615"	"Pennington TD; Saldías-Paz M; M"	NA	NA	NA	NA	NA	"SOUTH_AMERICA"	NA	"ICN"	NA	NA	NA	NA	"Naturalis Biodiversity Center"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"70303"	NA	"Plantae|Magnoliopsidae|Fabales|Leguminosae-Mim."	NA	NA	NA	NA	NA	NA	NA	NA	"ISOTYPE"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Inga approximata T.D.Penn."	"-64.61667"	"-17.850000"	""	"gbif"	"2517438012"	"Inga approximata T.D.Penn."	"15f819bd-6612-4447-854b-14d12ee1022d"	"396d5f30-dea9-11db-8ab4-b8a03c50a862"	"65eb93af-41b8-4917-a5fc-cfe2a45aa4bf"	"NL"	"DWC_ARCHIVE"	"2020-09-04T00:15:05.011+0000"	"2020-09-05T06:34:26.357+0000"	" 162"	"PRESERVED_SPECIMEN"	"PRESENT"	"5357958"	"6"	"7707728"	"220"	"1370"	"5386"	"2965936"	"5357958"	"5357958"	"Inga approximata T.D.Penn."	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Inga"	"Inga approximata"	"Inga"	"approximata"	"SPECIES"	"ACCEPTED"	NA	NA	NA	NA	"1991"	"10"	"21"	"1991-10-21"	NA	"2020-09-05T06:34:26.357+0000"	"http://creativecommons.org/publicdomain/zero/1.0/legalcode"	"WGS84"	"Magnoliopsida"	"BO"	"Bolivia (Plurinational State of)"	"Naturalis Biodiversity Center"	"Pennington, TD; Saldías-Paz, M  13443 "	"U.1306174@BRAHMS"	"Cochabamba, Prov. Carrasco, rd Comarapa, turning to Empalme, track to Carahuasi."	NA	NA	"Botany"	"2517438012"	NA	"https://data.biodiversitydata.nl/naturalis/specimen/U.1306174"	NA	"U.1306174"	"Pennington TD; Saldías-Paz M"	NA	NA	NA	NA	NA	"SOUTH_AMERICA"	NA	"ICN"	NA	NA	NA	NA	"Naturalis Biodiversity Center"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Plantae|Magnoliopsidae|Fabales|Leguminosae-Mim."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Inga approximata T.D.Penn."	"-64.62000"	"-15.830000"	"gass84,typstativ"	"gbif"	"912283929"	"Inga approximata T.D.Penn."	"cd6e21c8-9e8a-493a-8a76-fbf7862069e5"	"061b4f20-f241-11da-a328-b8a03c50a862"	"996e30f8-f762-11e1-a439-00145eb45e9a"	"GB"	"DWC_ARCHIVE"	"2020-09-04T01:56:27.263+0000"	"2020-09-05T06:42:53.448+0000"	" 153"	"PRESERVED_SPECIMEN"	"PRESENT"	"5357958"	"6"	"7707728"	"220"	"1370"	"5386"	"2965936"	"5357958"	"5357958"	"Inga approximata T.D.Penn."	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Inga"	"Inga approximata"	"Inga"	"approximata"	"SPECIES"	"ACCEPTED"	NA	NA	NA	NA	"1991"	"10"	"21"	"1991-10-21"	"2007-11-27T09:50:06.987+0000"	"2020-09-05T06:42:53.448+0000"	"http://creativecommons.org/licenses/by/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"BO"	"Bolivia (Plurinational State of)"	NA	"13445"	"K000328535"	"Cochabamba, Prov. Carrasco, rd Comarapa, turning to Empalme, track to Carahuasi"	NA	NA	"Herbarium"	"912283929"	NA	"http://specimens.kew.org/herbarium/K000328535"	NA	"K000328535"	"Saldias, M.; Pennington, T.D."	"K"	NA	"Pennington, T.D."	"Cult by house  See Spirit Collection"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"    0.20"	NA	NA	NA	NA	"label"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"LEGUMINOSAE-MIMOSOIDEAE"	NA	NA	NA	NA	NA	NA	"Tree 4m, coppiced, infl. erect, K. C cream-brown, filas white, anthers pale yellow, no scent (1.30pm)"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Inga approximata T.D.Penn."	"-64.03333"	"-18.716667"	"cdround,gass84,osiic"	"gbif"	"1258763013"	"Inga approximata T.D.Penn."	"7bd65a7a-f762-11e1-a439-00145eb45e9a"	"90fd6680-349f-11d8-aa2d-b8a03c50a862"	"c4e134d3-c68f-406d-a116-6a37895602e0"	"US"	"DWC_ARCHIVE"	"2020-09-03T09:46:27.095+0000"	"2020-09-05T07:37:18.168+0000"	" 131"	"PRESERVED_SPECIMEN"	"PRESENT"	"5357958"	"6"	"7707728"	"220"	"1370"	"5386"	"2965936"	"5357958"	"5357958"	"Inga approximata T.D.Penn."	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Inga"	"Inga approximata"	"Inga"	"approximata"	"SPECIES"	"ACCEPTED"	"1998-01-01T00:00:00"	"2400.0"	NA	"Santa Cruz"	"1989"	"12"	"26"	"1989-12-26"	"2009-10-26T13:42:00.000+0000"	"2020-09-05T07:37:18.168+0000"	"http://creativecommons.org/licenses/by/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"BO"	"Bolivia (Plurinational State of)"	"Missouri Botanical Garden"	"Nee 38423"	"urn:catalog:MO:Tropicos:1535240"	"Slopes with disturbed shrubby vegetation, former cloud forest"	"Tropicos"	NA	"MO"	"1258763013"	NA	"urn:catalog:MO:Tropicos:1535240"	"PhysicalObject"	"1535240"	"Michael H. Nee"	"MO"	"MOBOT"	"M. Saldias"	NA	" 1"	"SOUTH_AMERICA"	"No opinion"	"ICNafp"	"Vallegrande"	"50091936"	"http://www.tropicos.org/Specimen/1535240"	"http://biocol.org/urn:lsid:biocol.org:col:15859"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Inga approximata T.D.Penn."	"-65.81666"	"-17.216660"	"gass84"	"gbif"	"1260158213"	"Inga approximata T.D.Penn."	"7bd65a7a-f762-11e1-a439-00145eb45e9a"	"90fd6680-349f-11d8-aa2d-b8a03c50a862"	"c4e134d3-c68f-406d-a116-6a37895602e0"	"US"	"DWC_ARCHIVE"	"2020-09-03T09:46:27.095+0000"	"2020-09-05T07:36:28.500+0000"	" 131"	"PRESERVED_SPECIMEN"	"PRESENT"	"5357958"	"6"	"7707728"	"220"	"1370"	"5386"	"2965936"	"5357958"	"5357958"	"Inga approximata T.D.Penn."	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Inga"	"Inga approximata"	"Inga"	"approximata"	"SPECIES"	"ACCEPTED"	"1997-01-01T00:00:00"	"2500.0"	NA	"Cochabamba"	"1926"	" 7"	NA	"1926-07-01"	"2009-08-05T16:34:00.000+0000"	"2020-09-05T07:36:28.500+0000"	"http://creativecommons.org/licenses/by/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"BO"	"Bolivia (Plurinational State of)"	"Missouri Botanical Garden"	"Werdermann 2038"	"urn:catalog:MO:Tropicos:2806649"	"NE slopes of Serra de Cochabamba"	"Tropicos"	NA	"MO"	"1260158213"	NA	"urn:catalog:MO:Tropicos:2806649"	"PhysicalObject"	"2806649"	"Erich Werdermann"	"MO"	"MOBOT"	"T.D. Pennington"	NA	NA	"SOUTH_AMERICA"	"No opinion"	"ICNafp"	NA	"50091936"	"http://www.tropicos.org/Specimen/2806649"	"http://biocol.org/urn:lsid:biocol.org:col:15859"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Inga approximata T.D.Penn."	"-64.55000"	"-17.916660"	"gass84"	"gbif"	"1260158186"	"Inga approximata T.D.Penn."	"7bd65a7a-f762-11e1-a439-00145eb45e9a"	"90fd6680-349f-11d8-aa2d-b8a03c50a862"	"c4e134d3-c68f-406d-a116-6a37895602e0"	"US"	"DWC_ARCHIVE"	"2020-09-03T09:46:27.095+0000"	"2020-09-05T07:36:23.265+0000"	" 131"	"PRESERVED_SPECIMEN"	"PRESENT"	"5357958"	"6"	"7707728"	"220"	"1370"	"5386"	"2965936"	"5357958"	"5357958"	"Inga approximata T.D.Penn."	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Inga"	"Inga approximata"	"Inga"	"approximata"	"SPECIES"	"ACCEPTED"	"1997-01-01T00:00:00"	"2250.0"	"250.0"	"Santa Cruz"	NA	NA	NA	NA	"2015-12-27T05:33:00.000+0000"	"2020-09-05T07:36:23.265+0000"	"http://creativecommons.org/licenses/by/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"BO"	"Bolivia (Plurinational State of)"	"Missouri Botanical Garden"	"Pennington 13443"	"urn:catalog:MO:Tropicos:2806623"	"Track to Carahuassi"	"Tropicos"	NA	"MO"	"1260158186"	NA	"urn:catalog:MO:Tropicos:2806623"	"PhysicalObject"	"2806623"	"T. D. Pennington"	"MO"	"MOBOT"	"T.D. Pennington"	NA	NA	"SOUTH_AMERICA"	"No opinion"	"ICNafp"	"Manuel Maria Caballero"	"50091936"	"http://www.tropicos.org/Specimen/2806623"	"http://biocol.org/urn:lsid:biocol.org:col:15859"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Inga approximata T.D.Penn."	"-63.46666"	"-18.533330"	"gass84"	"gbif"	"1260158204"	"Inga approximata T.D.Penn."	"7bd65a7a-f762-11e1-a439-00145eb45e9a"	"90fd6680-349f-11d8-aa2d-b8a03c50a862"	"c4e134d3-c68f-406d-a116-6a37895602e0"	"US"	"DWC_ARCHIVE"	"2020-09-03T09:46:27.095+0000"	"2020-09-05T07:37:20.172+0000"	" 131"	"PRESERVED_SPECIMEN"	"PRESENT"	"5357958"	"6"	"7707728"	"220"	"1370"	"5386"	"2965936"	"5357958"	"5357958"	"Inga approximata T.D.Penn."	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Inga"	"Inga approximata"	"Inga"	"approximata"	"SPECIES"	"ACCEPTED"	"1997-01-01T00:00:00"	NA	NA	"Santa Cruz"	NA	NA	NA	NA	"2011-02-01T13:35:00.000+0000"	"2020-09-05T07:37:20.172+0000"	"http://creativecommons.org/licenses/by/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"BO"	"Bolivia (Plurinational State of)"	"Missouri Botanical Garden"	"Lawrence 278"	"urn:catalog:MO:Tropicos:2806652"	"Florida, la Yunga"	"Tropicos"	NA	"MO"	"1260158204"	NA	"urn:catalog:MO:Tropicos:2806652"	"PhysicalObject"	"2806652"	"Anna Lawrence|Israel G. Vargas C."	"MO"	"MOBOT"	"T.D. Pennington"	NA	NA	"SOUTH_AMERICA"	"No opinion"	"ICNafp"	NA	"50091936"	"http://www.tropicos.org/Specimen/2806652"	"http://biocol.org/urn:lsid:biocol.org:col:15859"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
