record_no,standardized_names,name,longitude,latitude,issues,prov,key,scientificName,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,basisOfRecord,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,dateIdentified,elevation,elevationAccuracy,stateProvince,year,month,day,eventDate,modified,lastInterpreted,license,geodeticDatum,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,recordNumber,municipality,locality,datasetName,collectionCode,language,gbifID,occurrenceID,type,catalogNumber,recordedBy,institutionCode,ownerInstitutionCode,identifiedBy,occurrenceRemarks,individualCount,continent,nomenclaturalStatus,nomenclaturalCode,county,taxonID,bibliographicCitation,collectionID,institutionID,rights,coordinateUncertaintyInMeters,references,habitat,preparations,verbatimEventDate,georeferenceProtocol,endDayOfYear,startDayOfYear,georeferenceSources,georeferencedBy,dynamicProperties,http://unknown.org/recordId,georeferenceVerificationStatus,otherCatalogNumbers,http://unknown.org/recordEnteredBy,higherClassification,higherGeography,organismID,locationID,datasetID,accessRights,fieldNumber,eventRemarks,taxonRemarks,typeStatus,typifiedName,establishmentMeans,georeferenceRemarks,previousIdentifications,fieldNotes,verbatimElevation,georeferencedDate,verbatimCoordinateSystem,created,associatedSequences,verbatimLocality,organismRemarks,organismQuantity,organismQuantityType,eventID,http://rs.tdwg.org/dwc/terms/organismQuantity,higherGeographyID,http://rs.tdwg.org/dwc/terms/organismQuantityType,parentEventID,identificationRemarks,associatedTaxa,reproductiveCondition,http://unknown.org/nick,http://unknown.org/occurrenceDetails,eventTime,identificationID,informationWithheld
426,Handroanthus selachidentatus,Tabebuia selachidentata A.H.Gentry,-39.7,-12.716667,gass84,gbif,1094738789,Tabebuia selachidentata A.H.Gentry,2e684fd6-09e2-4661-910a-0a188b610c04,60545be9-4f28-4245-b4b4-07635c8dfa54,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2020-07-12T12:11:22.983+0000,2020-07-12T12:14:52.125+0000,211,PRESERVED_SPECIMEN,4091210,6,7707728,220,408,6655,6401269,4092029,4092029,Handroanthus selachidentatus (A.H.Gentry) S.O.Grose,Plantae,Tracheophyta,Lamiales,Bignoniaceae,Handroanthus,Handroanthus selachidentatus,Tabebuia,selachidentata,SPECIES,SYNONYM,2007-10-01T00:00:00,NA,NA,Bahia,1995,10,14,9417,2019-10-07T12:15:49.000+0000,2020-07-12T12:14:52.125+0000,http://creativecommons.org/licenses/by-nc/4.0/legalcode,WGS84,Magnoliopsida,BR,list(),list(),Brazil,HUEFS - Herbario da Universidade Estadual de Feira de Santana,BRA:UEFS:HUEFS:20678,1371,Itatim,Morro das tocas.,HUEFS - Herbario da Universidade Estadual de Feira de Santana,HUEFS,pt,1094738789,BRA:UEFS:HUEFS:20678,Collection,20678,"Franзa, F.",UEFS,Universidade Estadual de Feira de Santana,M.M.Silva-Castro,Encosta do morro.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
427,Handroanthus selachidentatus,Tabebuia selachidentata A.H.Gentry,-39.766667,-12.7,gass84,gbif,1094738812,Tabebuia selachidentata A.H.Gentry,2e684fd6-09e2-4661-910a-0a188b610c04,60545be9-4f28-4245-b4b4-07635c8dfa54,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2020-07-12T12:11:22.983+0000,2020-07-12T12:14:49.434+0000,211,PRESERVED_SPECIMEN,4091210,6,7707728,220,408,6655,6401269,4092029,4092029,Handroanthus selachidentatus (A.H.Gentry) S.O.Grose,Plantae,Tracheophyta,Lamiales,Bignoniaceae,Handroanthus,Handroanthus selachidentatus,Tabebuia,selachidentata,SPECIES,SYNONYM,2007-10-01T00:00:00,356,0,Bahia,1995,10,14,9417,2019-10-07T12:15:49.000+0000,2020-07-12T12:14:49.434+0000,http://creativecommons.org/licenses/by-nc/4.0/legalcode,WGS84,Magnoliopsida,BR,list(),list(),Brazil,HUEFS - Herbario da Universidade Estadual de Feira de Santana,BRA:UEFS:HUEFS:20711,1404,Itatim,Morro do Agenor.,HUEFS - Herbario da Universidade Estadual de Feira de Santana,HUEFS,pt,1094738812,BRA:UEFS:HUEFS:20711,Collection,20711,"Franзa, F.",UEFS,Universidade Estadual de Feira de Santana,M.M.Silva-Castro,Encosta do morro.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
428,Handroanthus selachidentatus,Handroanthus selachidentatus (A.H.Gentry) S.O.Grose,-37.157236,-8.621081,gass84,gbif,1264696808,Handroanthus selachidentatus (A.H.Gentry) S.O.Grose,a0cb1f6e-5766-4cc5-a8a0-cfc6a22c5c3d,81114709-2a6c-4e0b-908b-cb207a8708c2,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2020-07-12T12:07:12.118+0000,2020-07-12T12:07:45.791+0000,219,PRESERVED_SPECIMEN,4092029,6,7707728,220,408,6655,6401269,4092029,4092029,Handroanthus selachidentatus (A.H.Gentry) S.O.Grose,Plantae,Tracheophyta,Lamiales,Bignoniaceae,Handroanthus,Handroanthus selachidentatus,Handroanthus,selachidentatus,SPECIES,ACCEPTED,2011-04-27T00:00:00,NA,NA,Pernambuco,1995,10,18,9421,2019-12-04T12:49:22.000+0000,2020-07-12T12:07:45.791+0000,http://creativecommons.org/licenses/by-nc/4.0/legalcode,WGS84,Magnoliopsida,BR,list(),list(),Brazil,MAC - Herbбrio do Instituto do Meio Ambiente do Estado de Alagoas,BRA:IMA:MAC:54532,2263,Buique.,NA,MAC - Herbбrio do Instituto do Meio Ambiente do Estado de Alagoas,MAC,pt,1264696808,BRA:IMA:MAC:54532,Collection,54532,A.M.Miranda; L.P.Fйlix; J.Semir,IMA,Instituto do Meio Ambiente do Estado de Alagoas,F.S.Espirito-Santo,"Arvoreta ca. 3,5 m. Tronco liso а pouco fissurado; acinzentado а esbranquiзado; folhas cartбceas. Flores de cбlice arroxeado; corola com tubo inferior esbranquiзado, tubo superior magenta а pъrpura, lobos magenta mais claro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
429,Handroanthus selachidentatus,Handroanthus selachidentatus (A.H.Gentry) S.O.Grose,-39.766667,-12.7,gass84,gbif,1087536365,Handroanthus selachidentatus (A.H.Gentry) S.O.Grose,d031156d-6ff8-4eb5-b91a-a50861e98be9,3a2b60a6-5c60-413a-8bff-a9740e774c09,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2020-07-12T12:14:26.994+0000,2020-07-12T12:15:12.681+0000,220,PRESERVED_SPECIMEN,4092029,6,7707728,220,408,6655,6401269,4092029,4092029,Handroanthus selachidentatus (A.H.Gentry) S.O.Grose,Plantae,Tracheophyta,Lamiales,Bignoniaceae,Handroanthus,Handroanthus selachidentatus,Handroanthus,selachidentatus,SPECIES,ACCEPTED,1999-05-01T00:00:00,345,65,Bahia,1995,11,26,9460,2020-07-11T14:16:10.000+0000,2020-07-12T12:15:12.681+0000,http://creativecommons.org/licenses/by-nc/4.0/legalcode,WGS84,Magnoliopsida,BR,list(),list(),Brazil,HUESB - Herbбrio da Universidade Estadual do Sudoeste da Bahia,BRA:UESB:HUESB:5656,1479,Itatim,Morro do Agenor.,HUESB - Herbбrio da Universidade Estadual do Sudoeste da Bahia,HUESB,pt,1087536365,BRA:UESB:HUESB:5656,Collection,5656,"Franзa, F.; E.Melo, CCorreia; I de Jesus.; E.Melo, CCorreia; I de Jesus.",UESB,Universidade Estadual do Sudoeste da Bahia,M.M. da Silva Castro.,Бrvore 7m. Frutos imaturos verdes. Orla interna da mata de encosta.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
430,Handroanthus selachidentatus,Tabebuia selachidentata A.H.Gentry,-39.766667,-12.7,gass84,gbif,1094740272,Tabebuia selachidentata A.H.Gentry,2e684fd6-09e2-4661-910a-0a188b610c04,60545be9-4f28-4245-b4b4-07635c8dfa54,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2020-07-12T12:11:22.983+0000,2020-07-12T12:14:52.130+0000,211,PRESERVED_SPECIMEN,4091210,6,7707728,220,408,6655,6401269,4092029,4092029,Handroanthus selachidentatus (A.H.Gentry) S.O.Grose,Plantae,Tracheophyta,Lamiales,Bignoniaceae,Handroanthus,Handroanthus selachidentatus,Tabebuia,selachidentata,SPECIES,SYNONYM,2007-10-01T00:00:00,345,65,Bahia,1995,11,26,9460,2019-10-07T12:15:49.000+0000,2020-07-12T12:14:52.130+0000,http://creativecommons.org/licenses/by-nc/4.0/legalcode,WGS84,Magnoliopsida,BR,list(),list(),Brazil,HUEFS - Herbario da Universidade Estadual de Feira de Santana,BRA:UEFS:HUEFS:22144,1479,Itatim,Morro do Agenor.,HUEFS - Herbario da Universidade Estadual de Feira de Santana,HUEFS,pt,1094740272,BRA:UEFS:HUEFS:22144,Collection,22144,"Franзa, F.",UEFS,Universidade Estadual de Feira de Santana,M.M.Silva-Castro,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
431,Handroanthus selachidentatus,Tabebuia selachidentata A.H.Gentry,-39.7,-12.716667,gass84,gbif,1094740143,Tabebuia selachidentata A.H.Gentry,2e684fd6-09e2-4661-910a-0a188b610c04,60545be9-4f28-4245-b4b4-07635c8dfa54,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2020-07-12T12:11:22.983+0000,2020-07-12T12:14:52.129+0000,211,PRESERVED_SPECIMEN,4091210,6,7707728,220,408,6655,6401269,4092029,4092029,Handroanthus selachidentatus (A.H.Gentry) S.O.Grose,Plantae,Tracheophyta,Lamiales,Bignoniaceae,Handroanthus,Handroanthus selachidentatus,Tabebuia,selachidentata,SPECIES,SYNONYM,2007-10-01T00:00:00,370,60,Bahia,1995,12,16,9480,2019-10-07T12:15:49.000+0000,2020-07-12T12:14:52.129+0000,http://creativecommons.org/licenses/by-nc/4.0/legalcode,WGS84,Magnoliopsida,BR,list(),list(),Brazil,HUEFS - Herbario da Universidade Estadual de Feira de Santana,BRA:UEFS:HUEFS:22045,1364,Itatim,Morro das Tocas,HUEFS - Herbario da Universidade Estadual de Feira de Santana,HUEFS,pt,1094740143,BRA:UEFS:HUEFS:22045,Collection,22045,"Melo, E.",UEFS,Universidade Estadual de Feira de Santana,M.M.Silva-Castro,Encosta rochosa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
432,Handroanthus selachidentatus,Handroanthus selachidentatus (A.H.Gentry) S.O.Grose,-39.7,-12.716666,gass84,gbif,2565912018,Handroanthus selachidentatus (A.H.Gentry) S.O.Grose,1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3,76dbcb10-efc5-4d5f-87a5-bcd409fc92c8,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2020-07-12T12:16:23.778+0000,2020-07-12T12:18:25.393+0000,215,PRESERVED_SPECIMEN,4092029,6,7707728,220,408,6655,6401269,4092029,4092029,Handroanthus selachidentatus (A.H.Gentry) S.O.Grose,Plantae,Tracheophyta,Lamiales,Bignoniaceae,Handroanthus,Handroanthus selachidentatus,Handroanthus,selachidentatus,SPECIES,ACCEPTED,2011-01-01T00:00:00,370,60,Bahia,1995,12,16,9480,2020-01-21T19:15:10.000+0000,2020-07-12T12:18:25.393+0000,http://creativecommons.org/licenses/by-nc/4.0/legalcode,WGS84,Magnoliopsida,BR,list(),list(),Brazil,SPF - Herbбrio da Universidade de Sгo Paulo,BRA:USP:SPF:155440,1364,Itatim,Morro das Tocas,SPF - Herbбrio da Universidade de Sгo Paulo,SPF,pt,2565912018,BRA:USP:SPF:155440,Collection,155440,"Melo, E",USP,Universidade de Sгo Paulo,"Espнrito-Santo, FS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
433,Handroanthus selachidentatus,Handroanthus selachidentatus (A.H.Gentry) S.O.Grose,-40,-9.6425,gass84,gbif,1094881358,Handroanthus selachidentatus (A.H.Gentry) S.O.Grose,2e684fd6-09e2-4661-910a-0a188b610c04,60545be9-4f28-4245-b4b4-07635c8dfa54,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2020-07-12T12:11:22.983+0000,2020-07-12T12:14:50.864+0000,211,PRESERVED_SPECIMEN,4092029,6,7707728,220,408,6655,6401269,4092029,4092029,Handroanthus selachidentatus (A.H.Gentry) S.O.Grose,Plantae,Tracheophyta,Lamiales,Bignoniaceae,Handroanthus,Handroanthus selachidentatus,Handroanthus,selachidentatus,SPECIES,ACCEPTED,2011-08-01T00:00:00,NA,NA,Bahia,1983,11,23,5074,2019-10-07T12:15:39.000+0000,2020-07-12T12:14:50.864+0000,http://creativecommons.org/licenses/by-nc/4.0/legalcode,WGS84,Magnoliopsida,BR,list(),list(),Brazil,HUEFS - Herbario da Universidade Estadual de Feira de Santana,BRA:UEFS:HUEFS:164263,3605,Casa Nova,Santana Patamar plano em solo amarelo compacto.,HUEFS - Herbario da Universidade Estadual de Feira de Santana,HUEFS,pt,1094881358,BRA:UEFS:HUEFS:164263,Collection,164263,"Fotius, G.",UEFS,Universidade Estadual de Feira de Santana,F.S.Espнrito-Santo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
434,Handroanthus selachidentatus,Tabebuia selachidentata A.H.Gentry,-38.483333,-9.333333,gass84,gbif,1094724563,Tabebuia selachidentata A.H.Gentry,2e684fd6-09e2-4661-910a-0a188b610c04,60545be9-4f28-4245-b4b4-07635c8dfa54,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2020-07-12T12:11:22.983+0000,2020-07-12T12:14:49.515+0000,211,PRESERVED_SPECIMEN,4091210,6,7707728,220,408,6655,6401269,4092029,4092029,Handroanthus selachidentatus (A.H.Gentry) S.O.Grose,Plantae,Tracheophyta,Lamiales,Bignoniaceae,Handroanthus,Handroanthus selachidentatus,Tabebuia,selachidentata,SPECIES,SYNONYM,2007-10-01T00:00:00,NA,NA,Bahia,1982,10,24,4679,2019-10-07T12:15:49.000+0000,2020-07-12T12:14:49.515+0000,http://creativecommons.org/licenses/by-nc/4.0/legalcode,WGS84,Magnoliopsida,BR,list(),list(),Brazil,HUEFS - Herbario da Universidade Estadual de Feira de Santana,BRA:UEFS:HUEFS:6429,433,Santa Brнgida,NA,HUEFS - Herbario da Universidade Estadual de Feira de Santana,HUEFS,pt,1094724563,BRA:UEFS:HUEFS:6429,Collection,6429,"Queiroz, L.P.de",UEFS,Universidade Estadual de Feira de Santana,M.M.Silva-Castro,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
435,Handroanthus selachidentatus,Handroanthus selachidentatus (A.H.Gentry) S.O.Grose,-41.416667,-10.183333,"cdround,gass84",gbif,1258248745,Handroanthus selachidentatus (A.H.Gentry) S.O.Grose,7bd65a7a-f762-11e1-a439-00145eb45e9a,90fd6680-349f-11d8-aa2d-b8a03c50a862,c4e134d3-c68f-406d-a116-6a37895602e0,US,DWC_ARCHIVE,2020-07-16T06:06:47.327+0000,2020-07-16T06:41:32.915+0000,124,PRESERVED_SPECIMEN,4092029,6,7707728,220,408,6655,6401269,4092029,4092029,Handroanthus selachidentatus (A.H.Gentry) S.O.Grose,Plantae,Tracheophyta,Lamiales,Bignoniaceae,Handroanthus,Handroanthus selachidentatus,Handroanthus,selachidentatus,SPECIES,ACCEPTED,2017-01-01T00:00:00,NA,NA,Bahia,1981,9,9,4269,2017-06-12T14:25:00.000+0000,2020-07-16T06:41:32.915+0000,http://creativecommons.org/licenses/by/4.0/legalcode,WGS84,Magnoliopsida,BR,list(),list(),Brazil,Missouri Botanical Garden,urn:catalog:MO:Tropicos:1043152,Pinto 349/81,NA,Mpio. de Sento Sй.,Tropicos,MO,NA,1258248745,urn:catalog:MO:Tropicos:1043152,PhysicalObject,1043152,Geraldo C.P. Pinto,MO,MOBOT,NA,NA,1,SOUTH_AMERICA,No opinion,ICNafp,NA,50314217,http://www.tropicos.org/Specimen/1043152,http://biocol.org/urn:lsid:biocol.org:col:15859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HOLOTYPE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
436,Handroanthus selachidentatus,Tabebuia selachidentata A.H.Gentry,-39.683333,-12.7,gass84,gbif,1094741693,Tabebuia selachidentata A.H.Gentry,2e684fd6-09e2-4661-910a-0a188b610c04,60545be9-4f28-4245-b4b4-07635c8dfa54,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2020-07-12T12:11:22.983+0000,2020-07-12T12:14:49.747+0000,211,PRESERVED_SPECIMEN,4091210,6,7707728,220,408,6655,6401269,4092029,4092029,Handroanthus selachidentatus (A.H.Gentry) S.O.Grose,Plantae,Tracheophyta,Lamiales,Bignoniaceae,Handroanthus,Handroanthus selachidentatus,Tabebuia,selachidentata,SPECIES,SYNONYM,2007-10-01T00:00:00,NA,NA,Bahia,NA,NA,NA,NA,2019-10-07T12:15:49.000+0000,2020-07-12T12:14:49.747+0000,http://creativecommons.org/licenses/by-nc/4.0/legalcode,WGS84,Magnoliopsida,BR,list(),list(),Brazil,HUEFS - Herbario da Universidade Estadual de Feira de Santana,BRA:UEFS:HUEFS:23577,3,Itatim,NA,HUEFS - Herbario da Universidade Estadual de Feira de Santana,HUEFS,pt,1094741693,BRA:UEFS:HUEFS:23577,Collection,23577,"Monteiro, V.de M.",UEFS,Universidade Estadual de Feira de Santana,M.M.Silva-Castro,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
437,Inga approximata,Inga approximata T.D.Penn.,-64.71944,-17.78916,gass84,gbif,1259233698,Inga approximata T.D.Penn.,7bd65a7a-f762-11e1-a439-00145eb45e9a,90fd6680-349f-11d8-aa2d-b8a03c50a862,c4e134d3-c68f-406d-a116-6a37895602e0,US,DWC_ARCHIVE,2020-07-16T06:06:47.327+0000,2020-07-16T06:41:41.642+0000,124,PRESERVED_SPECIMEN,5357958,6,7707728,220,1370,5386,2965936,5357958,5357958,Inga approximata T.D.Penn.,Plantae,Tracheophyta,Fabales,Fabaceae,Inga,Inga approximata,Inga,approximata,SPECIES,ACCEPTED,2004-01-01T00:00:00,2475,375,Santa Cruz,2004,4,8,12516,2012-01-24T04:59:00.000+0000,2020-07-16T06:41:41.642+0000,http://creativecommons.org/licenses/by/4.0/legalcode,WGS84,Magnoliopsida,BO,list(),list(),"Bolivia, Plurinational State of",Missouri Botanical Garden,urn:catalog:MO:Tropicos:1967583,Soto 107,NA,"Siberia, entre el Empalme y Locotal; Bosque nublado con presencia de Weinmannia sp",Tropicos,MO,NA,1259233698,urn:catalog:MO:Tropicos:1967583,PhysicalObject,1967583,D. Soto|et al.,MO,MOBOT,I. Vargas,NA,8,SOUTH_AMERICA,No opinion,ICNafp,Manuel Maria Caballero,50091936,http://www.tropicos.org/Specimen/1967583,http://biocol.org/urn:lsid:biocol.org:col:15859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
438,Inga approximata,Inga approximata T.D.Penn.,-65.62166,-17.14416,gass84,gbif,1260777707,Inga approximata T.D.Penn.,7bd65a7a-f762-11e1-a439-00145eb45e9a,90fd6680-349f-11d8-aa2d-b8a03c50a862,c4e134d3-c68f-406d-a116-6a37895602e0,US,DWC_ARCHIVE,2020-07-16T06:06:47.327+0000,2020-07-16T06:42:08.649+0000,124,PRESERVED_SPECIMEN,5357958,6,7707728,220,1370,5386,2965936,5357958,5357958,Inga approximata T.D.Penn.,Plantae,Tracheophyta,Fabales,Fabaceae,Inga,Inga approximata,Inga,approximata,SPECIES,ACCEPTED,NA,2130,NA,Cochabamba,2003,8,21,12285,2011-03-24T19:01:00.000+0000,2020-07-16T06:42:08.649+0000,http://creativecommons.org/licenses/by/4.0/legalcode,WGS84,Magnoliopsida,BO,list(),list(),"Bolivia, Plurinational State of",Missouri Botanical Garden,urn:catalog:MO:Tropicos:3367739,Altamirano Azurduy 1300,NA,"El Limbo. Ladera con exposicion nor este con pendientes de hasta el 70 % de inclinacion. Mesobosque montano humedo, dominado por Weimannia bangii.W. microphylla, Hedyosmun angustifolium, H. racemosum, Alchornea pearcei, Alchornea cf latifolia, Didymopanax morototoni, Oreopanax cf trolli y Clethra scabra. El sotobosque dominado por Pteridophytos y Melastomataceae, presencia de muchas epifitas.",Tropicos,MO,NA,1260777707,urn:catalog:MO:Tropicos:3367739,PhysicalObject,3367739,Saъl Altamirano|Eneida Zurita|T. Camacho|M. Aliaga|Mariana Alem|Alejandra Lacaze,MO,MOBOT,NA,NA,NA,SOUTH_AMERICA,No opinion,ICNafp,Tiraque,50091936,http://www.tropicos.org/Specimen/3367739,http://biocol.org/urn:lsid:biocol.org:col:15859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
439,Inga approximata,Inga approximata T.D.Penn.,-65.90916,-17.1475,gass84,gbif,1259902060,Inga approximata T.D.Penn.,7bd65a7a-f762-11e1-a439-00145eb45e9a,90fd6680-349f-11d8-aa2d-b8a03c50a862,c4e134d3-c68f-406d-a116-6a37895602e0,US,DWC_ARCHIVE,2020-07-16T06:06:47.327+0000,2020-07-16T06:42:06.821+0000,124,PRESERVED_SPECIMEN,5357958,6,7707728,220,1370,5386,2965936,5357958,5357958,Inga approximata T.D.Penn.,Plantae,Tracheophyta,Fabales,Fabaceae,Inga,Inga approximata,Inga,approximata,SPECIES,ACCEPTED,2005-01-01T00:00:00,2400,NA,Cochabamba,1995,6,24,9305,2008-05-27T22:02:00.000+0000,2020-07-16T06:42:06.821+0000,http://creativecommons.org/licenses/by/4.0/legalcode,WGS84,Magnoliopsida,BO,list(),list(),"Bolivia, Plurinational State of",Missouri Botanical Garden,urn:catalog:MO:Tropicos:2573982,Ritter 2324,NA,Rнo Derrumbe Mayu; near to the road to Estancia Corani.,Tropicos,MO,NA,1259902060,urn:catalog:MO:Tropicos:2573982,PhysicalObject,2573982,Nur Ritter|J.R.I. Wood,MO,MOBOT,D.A. Neill (MO),NA,NA,SOUTH_AMERICA,No opinion,ICNafp,Chapare,50091936,http://www.tropicos.org/Specimen/2573982,http://biocol.org/urn:lsid:biocol.org:col:15859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
